              B:M:gmimc-S128e |         lhw:s15ob:1073741824 |    1 | - (  0/ 897 ~0.000; c - (  2/ 299) | hcr:  - , max 342, sds 000) exs: 356542, 356543, 356544, mpv: [1.917e-04, 4.026e-05, 8.300e-04], [; ; ]
              B:M:gmimc-S128e |          lhw:s16mb1:10485760 |    1 | - (  0/ 696 ~0.000; c - (  0/ 232) | hcr:  - , max 342, sds 000) exs: 353097, 353098, 353099, mpv: [3.700e-04, 9.686e-04, 2.043e-03], [; ; ]
              B:M:gmimc-S128e |          lhw:s16mb1:10485760 |    2 | - (  0/ 696 ~0.000; c - (  0/ 232) | hcr:  - , max 342, sds 000) exs: 311615, 311616, 311617, mpv: [4.351e-03, 7.140e-04, 1.803e-04], [; ; ]
              B:M:gmimc-S128e |         lhw:s16mb1:104857600 |    1 | - (  0/ 789 ~0.000; c - (  0/ 263) | hcr:  - , max 342, sds 000) exs: 353112, 353113, 353114, mpv: [2.576e-03, 1.386e-03, 3.231e-05], [; ; ]
              B:M:gmimc-S128e |         lhw:s16mb1:104857600 |    2 | - (  0/ 789 ~0.000; c - (  0/ 263) | hcr:  - , max 342, sds 000) exs: 285059, 285060, 285061, mpv: [3.200e-03, 1.787e-03, 1.467e-03], [; ; ]
              B:M:gmimc-S128e |        lhw:s16mb1:1073741824 |    1 | - (  0/ 951 ~0.000; c - (  0/ 317) | hcr:  - , max 342, sds 000) exs: 356545, 356546, 356547, mpv: [1.100e-03, 7.394e-05, 1.400e-03], [; ; ]
              B:M:gmimc-S128e |            lhw:s6mb:10485760 |    1 | - (  0/ 696 ~0.000; c - (  0/ 232) | hcr:  - , max 342, sds 000) exs: 353085, 353086, 353087, mpv: [2.707e-03, 2.045e-03, 1.400e-03], [; ; ]
              B:M:gmimc-S128e |            lhw:s6mb:10485760 |    2 | - (  0/ 696 ~0.000; c - (  0/ 232) | hcr:  - , max 342, sds 000) exs: 311591, 311592, 311593, mpv: [9.401e-03, 4.268e-03, 4.301e-03], [; ; ]
              B:M:gmimc-S128e |           lhw:s6mb:104857600 |    1 | - (  1/ 789 ~0.001; c - (  0/ 263) | hcr:  - , max 342, sds 000) exs: 353100, 353101, 353102, mpv: [3.075e-04, 4.744e-04, 1.000e-05], [; ; 578]
              B:M:gmimc-S128e |           lhw:s6mb:104857600 |    2 | - (  0/ 789 ~0.000; c - (  0/ 263) | hcr:  - , max 342, sds 000) exs: 285035, 285036, 285037, mpv: [4.982e-04, 2.198e-04, 1.779e-03], [; ; ]
              B:M:gmimc-S128e |          lhw:s6mb:1073741824 |    1 | R ( 17/ 951 ~0.018; c R (  6/ 317) | hcr:  - , max 342, sm: 99.71 %, sds 111) exs: 356548, 356549, 356550, mpv: [6.410e-20, 1.776e-13, 4.281e-24]
              B:M:gmimc-S128e |            lhw:s6ob:10485760 |    1 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 342, sds 000) exs: 353088, 353089, 353090, mpv: [2.947e-04, 3.261e-03, 2.926e-03], [; ; ]
              B:M:gmimc-S128e |            lhw:s6ob:10485760 |    2 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 342, sds 000) exs: 311597, 311598, 311599, mpv: [4.838e-04, 8.900e-05, 8.700e-05], [; ; ]
              B:M:gmimc-S128e |           lhw:s6ob:104857600 |    1 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 342, sds 000) exs: 353103, 353104, 353105, mpv: [7.300e-03, 2.500e-03, 9.300e-04], [; ; ]
              B:M:gmimc-S128e |           lhw:s6ob:104857600 |    2 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 342, sds 000) exs: 285041, 285042, 285043, mpv: [1.675e-03, 4.129e-04, 2.125e-03], [; ; ]
              B:M:gmimc-S128e |          lhw:s6ob:1073741824 |    1 | - (  0/ 897 ~0.000; c - (  2/ 299) | hcr:  - , max 342, sds 000) exs: 356551, 356552, 356553, mpv: [3.188e-04, 2.409e-05, 9.333e-05], [; ; ]
              B:M:gmimc-S128e |           sac:s15mb:10485760 |    1 | - (  0/ 696 ~0.000; c - (  0/ 232) | hcr:  - , max 342, sds 000) exs: 347249, 347250, 347251, mpv: [3.300e-04, 8.663e-04, 3.300e-03], [; ; ]
              B:M:gmimc-S128e |           sac:s15mb:10485760 |    2 | - (  0/ 696 ~0.000; c - (  0/ 232) | hcr:  - , max 342, sds 000) exs: 347279, 347280, 347281, mpv: [3.444e-03, 8.500e-04, 5.842e-03], [; ; ]
              B:M:gmimc-S128e |          sac:s15mb:104857600 |    1 | - (  0/ 789 ~0.000; c - (  0/ 263) | hcr:  - , max 342, sds 000) exs: 347264, 347265, 347266, mpv: [7.400e-03, 1.634e-03, 8.490e-04], [; ; ]
              B:M:gmimc-S128e |          sac:s15mb:104857600 |    2 | - (  0/ 789 ~0.000; c - (  0/ 263) | hcr:  - , max 342, sds 000) exs: 347294, 347295, 347296, mpv: [2.444e-04, 2.600e-03, 4.088e-05], [; ; ]
              B:M:gmimc-S128e |           sac:s15ob:10485760 |    1 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 342, sds 000) exs: 347252, 347253, 347254, mpv: [2.400e-03, 1.542e-04, 2.971e-03], [; ; ]
              B:M:gmimc-S128e |           sac:s15ob:10485760 |    2 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 342, sds 000) exs: 347282, 347283, 347284, mpv: [7.866e-04, 1.900e-03, 1.202e-03], [; ; ]
              B:M:gmimc-S128e |          sac:s15ob:104857600 |    1 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 342, sds 000) exs: 347267, 347268, 347269, mpv: [6.084e-04, 9.818e-04, 8.255e-04], [; ; ]
              B:M:gmimc-S128e |          sac:s15ob:104857600 |    2 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 342, sds 000) exs: 347297, 347298, 347299, mpv: [9.854e-03, 8.384e-04, 2.330e-03], [; ; ]
              B:M:gmimc-S128e |          sac:s16mb1:10485760 |    1 | - (  0/ 696 ~0.000; c - (  0/ 232) | hcr:  - , max 342, sds 000) exs: 347255, 347256, 347257, mpv: [2.063e-03, 4.715e-03, 2.273e-04], [; ; ]
              B:M:gmimc-S128e |          sac:s16mb1:10485760 |    2 | - (  0/ 696 ~0.000; c - (  0/ 232) | hcr:  - , max 342, sds 000) exs: 347285, 347286, 347287, mpv: [1.200e-03, 9.539e-04, 4.700e-04], [; ; ]
              B:M:gmimc-S128e |         sac:s16mb1:104857600 |    1 | - (  1/ 789 ~0.001; c - (  0/ 263) | hcr:  - , max 342, sds 000) exs: 347270, 347271, 347272, mpv: [2.358e-04, 3.300e-03, 2.300e-07], [; ; 448]
              B:M:gmimc-S128e |         sac:s16mb1:104857600 |    2 | - (  0/ 789 ~0.000; c - (  0/ 263) | hcr:  - , max 342, sds 000) exs: 347300, 347301, 347302, mpv: [1.967e-03, 2.644e-03, 9.092e-04], [; ; ]
              B:M:gmimc-S128e |            sac:s6mb:10485760 |    1 | - (  0/ 696 ~0.000; c - (  0/ 232) | hcr:  - , max 342, sds 000) exs: 347243, 347244, 347245, mpv: [9.039e-04, 2.971e-03, 7.866e-04], [; ; ]
              B:M:gmimc-S128e |            sac:s6mb:10485760 |    2 | - (  0/ 696 ~0.000; c - (  0/ 232) | hcr:  - , max 342, sds 000) exs: 347273, 347274, 347275, mpv: [6.000e-04, 3.691e-03, 1.300e-03], [; ; ]
              B:M:gmimc-S128e |           sac:s6mb:104857600 |    1 | - (  0/ 789 ~0.000; c - (  0/ 263) | hcr:  - , max 342, sds 000) exs: 347258, 347259, 347260, mpv: [6.418e-04, 2.818e-04, 7.715e-04], [; ; ]
              B:M:gmimc-S128e |           sac:s6mb:104857600 |    2 | - (  0/ 789 ~0.000; c - (  0/ 263) | hcr:  - , max 342, sds 000) exs: 347288, 347289, 347290, mpv: [1.100e-03, 4.449e-03, 6.600e-04], [; ; ]
              B:M:gmimc-S128e |            sac:s6ob:10485760 |    1 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 342, sds 000) exs: 347246, 347247, 347248, mpv: [1.991e-04, 1.064e-03, 8.663e-04], [; ; ]
              B:M:gmimc-S128e |            sac:s6ob:10485760 |    2 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max 342, sds 000) exs: 347276, 347277, 347278, mpv: [2.300e-03, 6.700e-03, 2.971e-03], [; ; ]
              B:M:gmimc-S128e |           sac:s6ob:104857600 |    1 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 342, sds 000) exs: 347261, 347262, 347263, mpv: [2.024e-03, 1.000e-03, 8.600e-05], [; ; ]
              B:M:gmimc-S128e |           sac:s6ob:104857600 |    2 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max 342, sds 000) exs: 347291, 347292, 347293, mpv: [1.933e-03, 5.600e-03, 1.913e-03], [; ; ]
               B:M:lowmc-s80a |            ctr.key::10485760 |    1 | R ( 12/ 642 ~0.019; c R (  4/ 214) | hcr:  - , max  12, sm: 91.67 %, sds 111) exs: 347642, 347643, 347644, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [351, 387, 445, 508; 351, 387, 445, 508; 351, 387, 445, 508]
               B:M:lowmc-s80a |            ctr.key::10485760 |    2 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 347666, 347667, 347668, mpv: [6.000e-03, 1.691e-03, 7.101e-05], [; ; ]
               B:M:lowmc-s80a |            ctr.key::10485760 |    3 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 347690, 347691, 347692, mpv: [2.400e-03, 2.707e-03, 3.261e-03], [; ; ]
               B:M:lowmc-s80a |            ctr.key::10485760 |    4 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 347714, 347715, 347716, mpv: [3.800e-03, 7.133e-04, 2.375e-05], [; ; ]
               B:M:lowmc-s80a |           ctr.key::104857600 |    1 | R ( 22/ 735 ~0.030; c R (  8/ 245) | hcr:  - , max  12, sm: 91.67 %, sds 111) exs: 347654, 347655, 347656, mpv: [1.000e-300, 1.000e-300, 1.000e-300]
               B:M:lowmc-s80a |           ctr.key::104857600 |    2 | R (  3/ 735 ~0.004; c - (  1/ 245) | hcr:  - , max  12, sm: 83.33 %, sds 111) exs: 347678, 347679, 347680, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442]
               B:M:lowmc-s80a |           ctr.key::104857600 |    3 | R (  3/ 735 ~0.004; c - (  1/ 245) | hcr:  - , max  12, sm: 75.00 %, sds 111) exs: 347702, 347703, 347704, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442]
               B:M:lowmc-s80a |           ctr.key::104857600 |    4 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 347726, 347727, 347728, mpv: [2.000e-03, 2.405e-04, 1.102e-03], [; ; ]
               B:M:lowmc-s80a |                ctr::10485760 |    1 | R (286/ 642 ~0.445; c R (101/ 214) | hcr:  - , max  12, sm: 91.67 %, sds 111) exs: 353235, 353236, 353237, mpv: [0.000e+00, 0.000e+00, 0.000e+00]
               B:M:lowmc-s80a |                ctr::10485760 |    3 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311798, 311799, 311800, mpv: [2.257e-03, 6.000e-03, 1.399e-03], [; ; ]
               B:M:lowmc-s80a |                ctr::10485760 |    4 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311804, 311805, 311806, mpv: [5.659e-03, 7.866e-04, 4.100e-03], [; ; ]
               B:M:lowmc-s80a |                ctr::10485760 |    5 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311810, 311811, 311812, mpv: [5.334e-04, 1.005e-03, 3.605e-04], [; ; ]
               B:M:lowmc-s80a |                ctr::10485760 |    6 | - (  1/ 642 ~0.002; c - (  1/ 214) | hcr:  - , max  12, sds 000) exs: 311816, 311817, 311818, mpv: [7.866e-04, 1.800e-03, 1.400e-06], [; ; 449]
               B:M:lowmc-s80a |                ctr::10485760 |    7 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311822, 311823, 311824, mpv: [2.100e-03, 8.700e-05, 6.668e-04], [; ; ]
               B:M:lowmc-s80a |                ctr::10485760 |    8 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311828, 311829, 311830, mpv: [5.166e-03, 1.849e-03, 8.663e-04], [; ; ]
               B:M:lowmc-s80a |                ctr::10485760 |    9 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311834, 311835, 311836, mpv: [2.971e-03, 8.663e-04, 5.166e-03], [; ; ]
               B:M:lowmc-s80a |                ctr::10485760 |   10 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311840, 311841, 311842, mpv: [1.171e-03, 2.853e-03, 7.866e-04], [; ; ]
               B:M:lowmc-s80a |                ctr::10485760 |   11 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311846, 311847, 311848, mpv: [1.272e-03, 1.272e-03, 3.923e-03], [; ; ]
               B:M:lowmc-s80a |               ctr::104857600 |    1 | R (327/ 717 ~0.456; c R (128/ 239) | hcr:  - , max  12, sm: 91.67 %, sds 111) exs: 353238, 323674, 323675, mpv: [0.000e+00, 0.000e+00, 0.000e+00]
               B:M:lowmc-s80a |               ctr::104857600 |    2 | R ( 16/ 717 ~0.022; c R (  4/ 239) | hcr:  - , max  12, sm: 83.33 %, sds 111) exs: 353239, 313466, 313467, mpv: [1.000e-300, 1.000e-300, 1.000e-300]
               B:M:lowmc-s80a |               ctr::104857600 |    3 | R (  3/ 735 ~0.004; c - (  1/ 245) | hcr:  - , max  12, sm: 75.00 %, sds 111) exs: 353240, 353241, 353242, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442]
               B:M:lowmc-s80a |               ctr::104857600 |    4 | R (  3/ 735 ~0.004; c - (  1/ 245) | hcr:  - , max  12, sm: 66.67 %, sds 111) exs: 285321, 310838, 310839, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442]
               B:M:lowmc-s80a |               ctr::104857600 |    5 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285327, 310842, 310843, mpv: [2.927e-03, 1.412e-03, 2.900e-03], [; ; ]
               B:M:lowmc-s80a |               ctr::104857600 |    6 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285333, 310846, 310847, mpv: [8.900e-04, 5.599e-03, 4.900e-04], [; ; ]
               B:M:lowmc-s80a |               ctr::104857600 |    7 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285339, 310850, 310851, mpv: [4.011e-03, 1.400e-05, 7.079e-05], [; ; ]
               B:M:lowmc-s80a |               ctr::104857600 |    8 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285346, 310854, 310855, mpv: [2.916e-03, 1.352e-04, 9.600e-05], [; ; ]
               B:M:lowmc-s80a |               ctr::104857600 |    9 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285350, 310858, 310859, mpv: [1.800e-04, 1.500e-04, 3.000e-04], [; ; ]
               B:M:lowmc-s80a |               ctr::104857600 |   10 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285358, 310862, 310863, mpv: [8.300e-04, 3.800e-03, 3.816e-03], [; ; ]
               B:M:lowmc-s80a |               ctr::104857600 |   11 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285363, 310866, 310867, mpv: [1.081e-03, 1.000e-02, 8.600e-05], [; ; ]
               B:M:lowmc-s80a |              ctr::1073741824 |    1 | R (421/ 897 ~0.469; c R (168/ 299) | hcr:  - , max  12, sm: 91.67 %, sds 111) exs: 356554, 356555, 356556, mpv: [0.000e+00, 0.000e+00, 0.000e+00]
               B:M:lowmc-s80a |              ctr::1073741824 |    5 | - (  0/ 897 ~0.000; c - (  1/ 299) | hcr:  - , max  12, sds 000) exs: 321992, 322040, 322041, mpv: [1.661e-03, 8.905e-04, 1.661e-03], [; ; ]
               B:M:lowmc-s80a |            lhw.key::10485760 |    1 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 347645, 347646, 347647, mpv: [2.800e-04, 4.838e-04, 1.500e-03], [; ; ]
               B:M:lowmc-s80a |            lhw.key::10485760 |    2 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 347669, 347670, 347671, mpv: [7.140e-04, 1.500e-03, 2.200e-03], [; ; ]
               B:M:lowmc-s80a |            lhw.key::10485760 |    3 | - (  1/ 642 ~0.002; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 347693, 347694, 347695, mpv: [4.301e-03, 1.981e-06, 2.203e-03], [; 194; ]
               B:M:lowmc-s80a |            lhw.key::10485760 |    4 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 347717, 347718, 347719, mpv: [2.092e-04, 3.605e-04, 1.631e-04], [; ; ]
               B:M:lowmc-s80a |           lhw.key::104857600 |    1 | R (  5/ 735 ~0.007; c - (  2/ 245) | hcr:  - , max  12, sm: 91.67 %, sds 111) exs: 347657, 347658, 347659, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442, 443; 442, 443]
               B:M:lowmc-s80a |           lhw.key::104857600 |    2 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 347681, 347682, 347683, mpv: [8.300e-04, 1.014e-03, 6.783e-03], [; ; ]
               B:M:lowmc-s80a |           lhw.key::104857600 |    3 | - (  0/ 735 ~0.000; c - (  1/ 245) | hcr:  - , max  12, sds 000) exs: 347705, 347706, 347707, mpv: [2.240e-03, 3.454e-04, 2.043e-04], [; ; ]
               B:M:lowmc-s80a |           lhw.key::104857600 |    4 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 347729, 347730, 347731, mpv: [3.442e-03, 4.341e-03, 6.400e-04], [; ; ]
               B:M:lowmc-s80a |                lhw::10485760 |    1 | R (180/ 642 ~0.280; c R ( 60/ 214) | hcr:  - , max  12, sm: 91.67 %, sds 111) exs: 353243, 353244, 353245, mpv: [4.941e-324, 4.941e-324, 0.000e+00]
               B:M:lowmc-s80a |                lhw::10485760 |    3 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311801, 311802, 311803, mpv: [7.500e-04, 1.900e-03, 9.800e-05], [; ; ]
               B:M:lowmc-s80a |                lhw::10485760 |    4 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311807, 311808, 311809, mpv: [9.539e-04, 1.803e-04, 3.199e-04], [; ; ]
               B:M:lowmc-s80a |                lhw::10485760 |    5 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311813, 311814, 311815, mpv: [3.267e-04, 3.000e-04, 2.682e-04], [; ; ]
               B:M:lowmc-s80a |                lhw::10485760 |    6 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311819, 311820, 311821, mpv: [1.631e-04, 1.200e-03, 1.803e-04], [; ; ]
               B:M:lowmc-s80a |                lhw::10485760 |    7 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311825, 311826, 311827, mpv: [6.600e-03, 3.923e-03, 2.043e-03], [; ; ]
               B:M:lowmc-s80a |                lhw::10485760 |    8 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311831, 311832, 311833, mpv: [2.700e-04, 6.800e-05, 5.166e-03], [; ; ]
               B:M:lowmc-s80a |                lhw::10485760 |    9 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311837, 311838, 311839, mpv: [1.159e-03, 3.605e-04, 1.399e-03], [; ; ]
               B:M:lowmc-s80a |                lhw::10485760 |   10 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311843, 311844, 311845, mpv: [4.800e-03, 3.261e-03, 5.600e-04], [; ; ]
               B:M:lowmc-s80a |                lhw::10485760 |   11 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 311849, 311850, 311851, mpv: [2.735e-04, 1.700e-04, 6.900e-04], [; ; ]
               B:M:lowmc-s80a |               lhw::104857600 |    1 | R (232/ 717 ~0.324; c R ( 80/ 239) | hcr:  - , max  12, sm: 91.67 %, sds 111) exs: 353246, 323676, 323677, mpv: [0.000e+00, 0.000e+00, 0.000e+00]
               B:M:lowmc-s80a |               lhw::104857600 |    2 | R (  3/ 717 ~0.004; c - (  1/ 239) | hcr:  - , max  12, sm: 83.33 %, sds 111) exs: 353247, 323678, 323679, mpv: [1.000e-300, 1.000e-300, 1.000e-300], [442; 442; 442]
               B:M:lowmc-s80a |               lhw::104857600 |    3 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285317, 310836, 310837, mpv: [1.500e-03, 6.800e-05, 2.300e-03], [; ; ]
               B:M:lowmc-s80a |               lhw::104857600 |    4 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285324, 310840, 310841, mpv: [1.500e-03, 4.177e-04, 5.000e-05], [; ; ]
               B:M:lowmc-s80a |               lhw::104857600 |    5 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285331, 310844, 310845, mpv: [3.800e-03, 1.257e-03, 6.400e-03], [; ; ]
               B:M:lowmc-s80a |               lhw::104857600 |    6 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285335, 310848, 310849, mpv: [7.242e-04, 8.097e-04, 4.800e-03], [; ; ]
               B:M:lowmc-s80a |               lhw::104857600 |    7 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285343, 310852, 310853, mpv: [5.214e-05, 6.922e-04, 7.500e-03], [; ; ]
               B:M:lowmc-s80a |               lhw::104857600 |    8 | - (  0/ 735 ~0.000; c - (  1/ 245) | hcr:  - , max  12, sds 000) exs: 285348, 310856, 310857, mpv: [1.475e-02, 1.400e-05, 2.800e-03], [; ; ]
               B:M:lowmc-s80a |               lhw::104857600 |    9 | - (  0/ 735 ~0.000; c - (  1/ 245) | hcr:  - , max  12, sds 000) exs: 285354, 310860, 310861, mpv: [1.481e-03, 1.500e-03, 5.400e-04], [; ; ]
               B:M:lowmc-s80a |               lhw::104857600 |   10 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285359, 310864, 310865, mpv: [2.400e-03, 9.500e-03, 2.082e-03], [; ; ]
               B:M:lowmc-s80a |               lhw::104857600 |   11 | - (  0/ 735 ~0.000; c - (  0/ 245) | hcr:  - , max  12, sds 000) exs: 285367, 310868, 310869, mpv: [3.267e-04, 3.883e-03, 1.349e-04], [; ; ]
               B:M:lowmc-s80a |              lhw::1073741824 |    1 | R (333/ 897 ~0.371; c R (115/ 299) | hcr:  - , max  12, sm: 91.67 %, sds 111) exs: 356557, 356558, 356559, mpv: [0.000e+00, 0.000e+00, 0.000e+00]
               B:M:lowmc-s80a |              lhw::1073741824 |    5 | - (  0/   0 ~0.000; c - (  0/   0) | hcr:  - , max  12, sds ) exs: None, None, None, mpv: [], []
               B:M:lowmc-s80a |            rnd.key::10485760 |    1 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 347651, 347652, 347653, mpv: [1.538e-03, 8.597e-04, 7.503e-04], [; ; ]
               B:M:lowmc-s80a |            rnd.key::10485760 |    2 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 347675, 347676, 347677, mpv: [4.700e-04, 3.700e-03, 6.062e-03], [; ; ]
               B:M:lowmc-s80a |            rnd.key::10485760 |    3 | - (  0/ 642 ~0.000; c - (  0/ 214) | hcr:  - , max  12, sds 000) exs: 347699, 347700, 347701, mpv: [2.100e-03, 8.367e-04, 7.866e-04], [; ; ]
